desc,address,link,price,bedrooms,bathrooms,toilets,parking space,location,Estate,ppty_type
3 bedroom semi-detached bungalow for rent,"Beechwood Park Estate, Lakowe, Ibeju Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/semi-detached-bungalows/lagos/lekki-ibeju/lakowe/1660512-lovely-3-bedroom-bungalow-in-gated-estate,1800000.0,3.0,3.0,3.0,2.0,Lekki,"Ibeju Lakowe,",semi-detached bungalow
2 bedroom flat / apartment for rent,"Central, Old Ikoyi, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/1522696-premium-well-priced-3-bedroom-apartment-bqgym-pooltennis,6000000.0,2.0,1.0,2.0,2.0,Ikoyi,"Ikoyi, Old",flat 
2 bedroom flat / apartment for rent,"Blue Waters, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2241205-fully-furnished-2-bedroom-at-blue-waters,13000000.0,2.0,2.0,2.0,1.0,Lekki,"Waters, Blue",flat 
3 bedroom flat / apartment for rent,"Old Ikoyi, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/1571840-waterfront-3-bedroom-apartment-bq-pool,10000550.0,3.0,3.0,4.0,2.0,Ikoyi,"Ikoyi, Old",flat 
3 bedroom flat / apartment for rent,"Lekki Right Side, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/1651809-a-luxury-3-bedroom-serviced-apartment-with-bq-and-pool,4500000.0,3.0,3.0,4.0,2.0,Lekki,"1, Phase",flat 
3 bedroom terraced duplex for rent,"Ikate, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/terraced-duplexes/lagos/lekki/ikate/1653521-a-newly-built-and-fully-serviced-3-bedroom-terrace-duplex-with-pool,6000000.0,3.0,3.0,4.0,3.0,Lekki,,terraced duplex
3 bedroom flat / apartment for rent,"Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/1656621-newly-built-3-bedrooms-apartment-with-a-room-bq,12000000.0,3.0,3.0,4.0,3.0,Ikoyi,,flat 
2 bedroom flat / apartment for rent,"Off Omu Resorts, Bogije, Ibeju Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki-ibeju/bogije/1631203-brand-new-2-bedroom-flats-up-down,600000.0,2.0,2.0,3.0,1.0,Lekki,"Ibeju Bogije,",flat 
3 bedroom flat / apartment for rent,"Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/1445210-waterfront-3-bedroom-apartment-jetty-bq-gym-pool-squash,14001010.0,3.0,3.0,4.0,2.0,Ikoyi,,flat 
3 bedroom flat / apartment for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/1543989-premium-3-bedroom-apartment,12000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Island, Banana",flat 
2 bedroom flat / apartment for rent,"Old Ikoyi, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/1593347-3-bedroom-apartment-1-room-ensuite-2-other-rooms-share-a-bath,6000000.0,2.0,1.0,2.0,2.0,Ikoyi,"Ikoyi, Old",flat 
3 bedroom terraced duplex for rent,"Oladimeji Alo Street, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/terraced-duplexes/lagos/lekki/1651014-3-bedroom-terrace-duplex-service-and-newly-built,5500000.0,3.0,3.0,4.0,2.0,Lekki,"Street, Alo",terraced duplex
2 bedroom flat / apartment for rent,"Lekki Peninsula Scheme 2, By Abraham Adesanya, Estate, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/1650186-2-bedroom-self-serviced-flat,1200000.0,2.0,2.0,3.0,2.0,Lekki,"Estate, Adesanya,",flat 
2 bedroom house for rent,"Thomas Estate, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/houses/lagos/ajah/1634741-2-bedroom-flat,1800000.0,2.0,2.0,3.0,3.0,Ajah,"Estate, Thomas",house 
3 bedroom flat / apartment for rent,"Royal Palm Drive, Osborne, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/osborne/1576504-newly-built-3-bedrooms-apartment-with-1-maid-room-each,7000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Osborne, Drive,",flat 
2 bedroom flat / apartment for rent,"Blue Waters, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2241205-fully-furnished-2-bedroom-at-blue-waters,13000000.0,2.0,2.0,2.0,1.0,Lekki,"Waters, Blue",flat 
3 bedroom flat / apartment for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/1333208-waterfront-3-bedrooms-apartment-with-bq-pool-gym,17000000.0,3.0,3.0,3.0,2.0,Ikoyi,"Island, Banana",flat 
3 bedroom flat / apartment for rent,"Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/victoria-island/1342781-luxury-3-bedroom-apartment-with-bq-gym-pool,15000000.0,3.0,3.0,3.0,2.0,(VI),Island Victoria,flat 
2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ajah/sangotedo/1627377-new-2-bedrooms-all-ensuite-apartment-in-an-estate,1300000.0,2.0,2.0,3.0,1.0,Ajah,,flat 
4 bedroom terraced duplex for rent,"Parkview, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/houses/terraced-duplexes/lagos/ikoyi/parkview/1435778-self-serviced-premium-terrace-with-bq-private-garden-pool-gym,10500010.0,4.0,3.0,4.0,2.0,Ikoyi,,terraced duplex
3 bedroom house for rent,"Orchid, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/lagos/lekki/1626382-luxury-3-bedroom-terrace,4000000.0,3.0,3.0,4.0,3.0,Lekki,,house 
2 bedroom flat / apartment for rent,"Opic Estate, Opic, Isheri North, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/isheri-north/opic/1619040-brand-new-2-bedroom-flat,1200000.0,2.0,2.0,3.0,2.0,North,"Isheri Opic,",flat 
3 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/1618625-premium-3-bedroom-flats,5500000.0,3.0,3.0,4.0,3.0,Lekki,"1, Phase",flat 
2 bedroom flat / apartment for rent,"Blue Waters, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2241205-fully-furnished-2-bedroom-at-blue-waters,13000000.0,2.0,2.0,2.0,1.0,Lekki,"Waters, Blue",flat 
3 bedroom flat / apartment for rent,"Off Alpha Beach Road, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/1609499-luxury-3-bedroom-flat,4000000.0,3.0,3.0,4.0,2.0,Lekki,"Road, Beach",flat 
2 bedroom flat / apartment for rent,"Old Ikoyi, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/1609943-top-rated-2-bedroom-apartment-bq-poolgym,20300000.0,2.0,2.0,3.0,2.0,Ikoyi,"Ikoyi, Old",flat 
2 bedroom flat / apartment for rent,"Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/victoria-island/1342795-luxury-2-bedroom-flat-plus-bq-with-swimming-pool-and-gym,13000000.0,2.0,3.0,4.0,3.0,(VI),Island Victoria,flat 
2 bedroom flat / apartment for rent,"10, Adepoju Street, Alapere, Ketu, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ketu/alapere/1605882-flat-of-two-2-bedroom,900000.0,2.0,2.0,2.0,2.0,Ketu,"Alapere, Street,",flat 
3 bedroom semi-detached bungalow for rent,"Abraham Adesanya Estate, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/houses/semi-detached-bungalows/lagos/ajah/1605563-3-bedroom-bungalow,2500000.0,3.0,3.0,3.0,3.0,Ajah,"Estate, Adesanya",semi-detached bungalow
3 bedroom semi-detached bungalow for rent,"Abraham Adesanya Estate, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/houses/semi-detached-bungalows/lagos/ajah/1605558-3-bedroom-bungalow,1800000.0,3.0,3.0,3.0,3.0,Ajah,"Estate, Adesanya",semi-detached bungalow
1 bedroom mini flat (room and parlour) for rent,"Osapa, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/osapa/1539146-premium-mini-flat-for-residential-and-airbnb-business,1800000.0,1.0,2.0,2.0,3.0,Lekki,,mini flat
1 bedroom mini flat (room and parlour) for rent,"Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/ikoyi/1605159-serviced-furnished-luxury-mini-flat-room-and-parlour,6000000.0,1.0,1.0,2.0,1.0,Ikoyi,,mini flat
3 bedroom terraced duplex for rent,"Ikate, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/terraced-duplexes/lagos/lekki/ikate/1551354-a-newly-built-spacious-3-bedrooms-terrace-duplex-with-bq,6000000.0,3.0,3.0,4.0,2.0,Lekki,,terraced duplex
2 bedroom semi-detached bungalow for rent,"Lekki County Road, Ikota, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/semi-detached-bungalows/lagos/lekki/ikota/1604734-well-serviced-2-bedroom-bungalow,2000000.0,2.0,2.0,2.0,2.0,Lekki,"Ikota, Road,",semi-detached bungalow
2 bedroom flat / apartment for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/1603395-2-bedroom-furnished-apartment-waterfront-swimming-pool-gym,14000000.0,2.0,2.0,3.0,2.0,Ikoyi,"Island, Banana",flat 
3 bedroom flat / apartment for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/1602763-luxury-3-bedroom-apartmentbqpool,14000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Island, Banana",flat 
3 bedroom flat / apartment for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/1600816-luxury-3-bedroom-apartment-bq,18000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Island, Banana",flat 
3 bedroom flat / apartment for rent,"Old Ikoyi, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/1451947-luxury-3-bedroom-apartment-bq-tennis-squash-pool-gym,19800000.0,3.0,3.0,4.0,2.0,Ikoyi,"Ikoyi, Old",flat 
3 bedroom flat / apartment for rent,"Reef Estate, Orchid Road By 2nd Tollgate., Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/1595333-furnished-3-bedroom-apartment,4000000.0,3.0,3.0,4.0,2.0,Lekki,"Tollgate., 2nd",flat 
2 bedroom flat / apartment for rent,"Abiodun Ogunrinde, Ibeshe, Ikorodu, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikorodu/ibeshe/1588178-luxury-2-bedrooms-flat,800000.0,2.0,3.0,3.0,2.0,Ikorodu,"Ibeshe, Ogunrinde,",flat 
1 bedroom mini flat (room and parlour) for rent,"Off Admiralty, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/2150753-fully-furnished-one-bedroom-apartment,5500000.0,1.0,1.0,1.0,1.0,Lekki,"1, Phase",mini flat
1 bedroom mini flat (room and parlour) for rent,"Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/victoria-island/1584891-an-executive-luxurious-1-bedroom-fully-serviced-apartment-available,4000000.0,1.0,1.0,2.0,1.0,(VI),Island Victoria,mini flat
2 bedroom flat / apartment for rent,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/1584344-fully-furnished-2-bedroom-apartment,4500000.0,2.0,2.0,3.0,2.0,Lekki,"1, Phase",flat 
3 bedroom flat / apartment for rent,"Banana Island Estate, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/1368363-premium-ground-floor-3-bedrooms-apartment-bq-pool-etc,14000010.0,3.0,3.0,4.0,2.0,Ikoyi,"Estate, Island",flat 
3 bedroom flat / apartment for rent,"Old Ikoyi, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/1447244-deal-premium-3-bedroom-apartment-bq-gym-tennis-squash,14000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Ikoyi, Old",flat 
3 bedroom flat / apartment for rent,"Old Ikoyi, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/1536352-luxury-3-bedroom-apartment-bqtennis-et,10000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Ikoyi, Old",flat 
3 bedroom flat / apartment for rent,"Magodo Isheri Phase1, Ikeja, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikeja/1581295-3-bedroom-flat,2500000.0,3.0,3.0,4.0,3.0,Ikeja,"Phase1, Isheri",flat 
2 bedroom flat / apartment for rent,"Majek Opp Fara Pack Estate, Sangotedo, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ajah/sangotedo/1576377-luxury-2-bedrooms-apartment-with-excellent-facilities,1200000.0,2.0,2.0,3.0,2.0,Ajah,"Sangotedo, Estate,",flat 
1 bedroom mini flat (room and parlour) for rent,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/1572748-standard-spacious-1-bedroom-flat-upstairs,2500000.0,1.0,1.0,2.0,2.0,Lekki,"1, Phase",mini flat
2 bedroom house for rent,"Thomas Estate, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/houses/lagos/ajah/1541340-2-bedroom-flat,2000000.0,2.0,2.0,3.0,3.0,Ajah,"Estate, Thomas",house 
3 bedroom flat / apartment for rent,"Oniru Estate, Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/victoria-island/1559434-fully-furnished-3-bedroom-spacious-and-secured-apartment-with-bq,12500000.0,3.0,3.0,4.0,2.0,(VI),Island Victoria,flat 
3 bedroom flat / apartment for rent,"Old Ikoyi, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/1424446-luxury-3-bedrooms-apartment-2-rooms-bq-pool-gym,17500000.0,3.0,3.0,4.0,2.0,Ikoyi,"Ikoyi, Old",flat 
2 bedroom flat / apartment for rent,"Agungi, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/agungi/1557244-newly-renovated-2-bedroom-flat,2500000.0,2.0,2.0,2.0,2.0,Lekki,,flat 
3 bedroom terraced duplex for rent,"Tourism Road, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/terraced-duplexes/lagos/lekki/1555451-3-bedroom-terrace-duplex,4000000.0,3.0,3.0,4.0,2.0,Lekki,"Road, Tourism",terraced duplex
3 bedroom semi-detached duplex for rent,"Beechwood Estate, Ibeju Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/semi-detached-duplexes/lagos/lekki-ibeju/1552722-luxury-and-well-finished-3-bedroom-semi-detached-duplex,3000000.0,3.0,3.0,4.0,3.0,Lekki,"Ibeju Estate,",semi-detached duplex
3 bedroom flat / apartment for rent,"GRA Phase 1, Magodo, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/magodo/gra-phase-1/1552157-3-bedrooms-flat,3000000.0,3.0,3.0,4.0,3.0,Magodo,"1, Phase",flat 
1 bedroom mini flat (room and parlour) for rent,"Thomas Estate, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/ajah/1550715-mini-flat,1400000.0,1.0,1.0,1.0,1.0,Ajah,"Estate, Thomas",mini flat
1 bedroom mini flat (room and parlour) for rent,"Iya Ibadan Street, Igbogbo, Ikorodu, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/ikorodu/igbogbo/1549635-pop-room-and-parlour,300000.0,1.0,2.0,2.0,2.0,Ikorodu,"Igbogbo, Street,",mini flat
4 bedroom flat / apartment for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/1331575-top-of-the-range-luxury-ground-floor-4-bedroom-apartment-bqpool,5000000.0,4.0,3.0,4.0,2.0,Ikoyi,"Island, Banana",flat 
3 bedroom flat / apartment for rent,"Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/victoria-island/1338325-beautiful-3-bedroom-apartment-bq-gym-pool-etc,15000000.0,3.0,3.0,4.0,2.0,(VI),Island Victoria,flat 
3 bedroom flat / apartment for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/1392285-premium-3-bedrooms-apartment-bq-pool-etc,14000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Island, Banana",flat 
3 bedroom flat / apartment for rent,"Old Ikoyi, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/1437086-luxury-3-bedroom-apartment-bq-tennis-squash-pool,20500000.0,3.0,3.0,4.0,2.0,Ikoyi,"Ikoyi, Old",flat 
3 bedroom flat / apartment for rent,"Old Ikoyi, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/1438390-one-of-the-best-3-bedroom-apartments-with-tennis-court-within-the-axis,24000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Ikoyi, Old",flat 
3 bedroom flat / apartment for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/1510930-luxury-3-bedroom-apartment-bq-pool-etc,14000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Island, Banana",flat 
3 bedroom flat / apartment for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/1510979-luxury-3-bedroom-apartment-bqpool-etc,15000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Island, Banana",flat 
3 bedroom flat / apartment for rent,"Old Ikoyi, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/1536853-luxury-3-bedrooms-apartment-2-bq-pool-gym,18000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Ikoyi, Old",flat 
3 bedroom flat / apartment for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/1540816-newly-built-waterfront-3-bedroom-apartment-with-bq-swimming-pool-gym,16000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Island, Banana",flat 
3 bedroom flat / apartment for rent,"Magodo Estate, GRA Phase 2, Magodo, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/magodo/gra-phase-2/1549161-newly-renovated-3-bedroom-flat,3500000.0,3.0,3.0,4.0,3.0,Magodo,"2, Phase",flat 
3 bedroom terraced duplex for rent,"Victoria Crest Orchid Road, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/terraced-duplexes/lagos/lekki/1421970-fully-serviced-3-bedrms-terraced-duplex-available,3500000.0,3.0,4.0,4.0,2.0,Lekki,"Road, Orchid",terraced duplex
2 bedroom flat / apartment for rent,"Blue Waters, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2241205-fully-furnished-2-bedroom-at-blue-waters,13000000.0,2.0,2.0,2.0,1.0,Lekki,"Waters, Blue",flat 
2 bedroom flat / apartment for rent,"Old Ikoyi, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/1544203-premium-3-bedroom-apartmentbqpool,9500000.0,2.0,2.0,3.0,2.0,Ikoyi,"Ikoyi, Old",flat 
3 bedroom flat / apartment for rent,"Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/victoria-island/1541495-newly-built-3-bedroom-apartment,10000000.0,3.0,3.0,4.0,2.0,(VI),Island Victoria,flat 
3 bedroom flat / apartment for rent,"Oniru, Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/victoria-island/1536600-luxurious-spacious-3-bedroom-apartment,9000000.0,3.0,3.0,4.0,2.0,(VI),Island Victoria,flat 
3 bedroom flat / apartment for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/1508694-3-bedroom-apartment-bq-gym-pool,27000000.0,3.0,4.0,4.0,2.0,Ikoyi,"Island, Banana",flat 
3 bedroom flat / apartment for rent,"Old Ikoyi, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/1514683-luxury-3-bedroom-apartment-2-rooms-bq-pool-gym,18000510.0,3.0,3.0,4.0,2.0,Ikoyi,"Ikoyi, Old",flat 
3 bedroom flat / apartment for rent,"Old Ikoyi, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/1529164-luxury-3-bedroom-apartment-bqgym-pool-etc,20000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Ikoyi, Old",flat 
2 bedroom flat / apartment for rent,"Banana Island Estate, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/1463345-luxury-ground-floor-2-bedroom-apartment-pool-gym-etc,13000000.0,2.0,2.0,3.0,2.0,Ikoyi,"Estate, Island",flat 
2 bedroom flat / apartment for rent,"Old Ikoyi, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/1361783-luxury-2-bedrooms-apartment-with-bq-gym-pool,10000000.0,2.0,2.0,3.0,2.0,Ikoyi,"Ikoyi, Old",flat 
3 bedroom flat / apartment for rent,"Banana Island Estate, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/1397270-luxury-3-bedroom-apartment-bq-gym-pool-etc,15500000.0,3.0,3.0,4.0,2.0,Ikoyi,"Estate, Island",flat 
3 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/1524135-luxury-3-bedroom-maisonette-penthouse-apartment-with-a-bq,15000000.0,3.0,3.0,4.0,2.0,Lekki,"1, Phase",flat 
3 bedroom flat / apartment for rent,"Banana Island Estate, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/1398731-luxury-3-bedroom-apartment-2-rooms-bq-pool-gym,17100000.0,3.0,3.0,4.0,2.0,Ikoyi,"Estate, Island",flat 
